anno_round	aid	docid	layer	category	sent_string	form	1. Goldstandard	2. Goldstandard	A1	A2	A3	A4	A5	A1_sent	A2_sent	A3_sent	A4_sent	A5_sent
1	17	1023_0101897.B1_tolabel	THB	finiteness	"Sehr geehrt Damen und Herren In Ihre Anzeiger in der Zeitschrift "" Perfekt Deutsch "" habe ich gelesen , dass Sie ein Vertriebspraktikant suchen ."	gelesen	nf	0	undef	nf	nf	undef	undef	"Sehr geehrt Damen und Herren In Ihre Anzeiger in der Zeitschrift "" Perfekt Deutsch "" habe ich gelesen , dass Sie ein Vertriebspraktikant suchen ."	"Sehr geehrt Damen und Herren In Ihrer Anzeige in der Zeitschrift "" Perfekt Deutsch "" habe ich gelesen , dass Sie ein Vertriebspraktikant suchen ."	"Sehr geehrt Damen und Herren In Ihrer Anzeige in der Zeitschrift "" Perfekt Deutsch "" habe ich gelesen , dass Sie einen Vertriebspraktikanten suchen ."	"Sehr geehrt Damen und Herren , In Ihrer Anzeige in der Zeitschrift "" Perfekt Deutsch "" habe ich gelesen , dass Sie einen Vertriebspraktikanten suchen ."	"Sehr geehrt Damen und Herren In Ihre Anzeiger in der Zeitschrift "" Perfekt Deutsch "" , habe ich gelesen , dass Sie einen Vertriebspraktikant suchen ."
1	1	1023_0101897.B1_tolabel	L	finiteness	"Julia Winkelmann Meier Müller Winkelsweg 12 CH 1234 Stadt X Computer-Spezialist Stadt Y , 20 . März 2010 Odenwaldstrasse 5 53119 Bonn Bewerbung aus Vertriebspraktikant Sehr geehrt Damen und Herren In Ihre Anzeiger in der Zeitschrift "" Perfekt Deutsch "" , habe ich gelesen , dass Sie ein Vertriebspraktikant suchen ."	suchen	f	0	f	f	f	f	f	"Julia Winkelmann Meier Müller Winkelsweg 12 CH 1234 Stadt X Computer-Spezialist Stadt Y , 20 . März 2010 Odenwaldstrasse 5 53119 Bonn Bewerbung aus Vertriebspraktikant Sehr geehrt Damen und Herren In Ihre Anzeiger in der Zeitschrift "" Perfekt Deutsch "" , habe ich gelesen , dass Sie ein Vertriebspraktikant suchen ."	"Julia Winkelmann Meier Müller Winkelsweg 12 CH 1234 Stadt X Computer-Spezialist Stadt Y , 20 . März 2010 Odenwaldstrasse 5 53119 Bonn Bewerbung aus Vertriebspraktikant Sehr geehrt Damen und Herren In Ihre Anzeiger in der Zeitschrift "" Perfekt Deutsch "" , habe ich gelesen , dass Sie ein Vertriebspraktikant suchen ."	"Julia Winkelmann Meier Müller Winkelsweg 12 CH 1234 Stadt X Computer-Spezialist Stadt Y , 20 . März 2010 Odenwaldstrasse 5 53119 Bonn Bewerbung aus Vertriebspraktikant Sehr geehrt Damen und Herren In Ihre Anzeiger in der Zeitschrift "" Perfekt Deutsch "" , habe ich gelesen , dass Sie ein Vertriebspraktikant suchen ."	"Julia Winkelmann Meier Müller Winkelsweg 12 CH 1234 Stadt X Computer-Spezialist Stadt Y , 20 . März 2010 Odenwaldstrasse 5 53119 Bonn Bewerbung aus Vertriebspraktikant Sehr geehrt Damen und Herren In Ihre Anzeiger in der Zeitschrift "" Perfekt Deutsch "" , habe ich gelesen , dass Sie ein Vertriebspraktikant suchen ."	"Julia Winkelmann Meier Müller Winkelsweg 12 CH 1234 Stadt X Computer-Spezialist Stadt Y , 20 . März 2010 Odenwaldstrasse 5 53119 Bonn Bewerbung aus Vertriebspraktikant Sehr geehrt Damen und Herren In Ihre Anzeiger in der Zeitschrift "" Perfekt Deutsch "" , habe ich gelesen , dass Sie ein Vertriebspraktikant suchen ."
1	1	1023_0101897.B1_tolabel	THB	finiteness	"Sehr geehrt Damen und Herren In Ihre Anzeiger in der Zeitschrift "" Perfekt Deutsch "" habe ich gelesen , dass Sie ein Vertriebspraktikant suchen ."	suchen	f	0	f	f	nf	f	f	"Sehr geehrt Damen und Herren In Ihre Anzeiger in der Zeitschrift "" Perfekt Deutsch "" habe ich gelesen , dass Sie ein Vertriebspraktikant suchen ."	"Sehr geehrt Damen und Herren In Ihrer Anzeige in der Zeitschrift "" Perfekt Deutsch "" habe ich gelesen , dass Sie ein Vertriebspraktikant suchen ."	"Sehr geehrt Damen und Herren In Ihrer Anzeige in der Zeitschrift "" Perfekt Deutsch "" habe ich gelesen , dass Sie einen Vertriebspraktikanten suchen ."	"Sehr geehrt Damen und Herren , In Ihrer Anzeige in der Zeitschrift "" Perfekt Deutsch "" habe ich gelesen , dass Sie einen Vertriebspraktikanten suchen ."	"Sehr geehrt Damen und Herren In Ihre Anzeiger in der Zeitschrift "" Perfekt Deutsch "" , habe ich gelesen , dass Sie einen Vertriebspraktikant suchen ."
1	1	1023_0101897.B1_tolabel	L	satztyp	"Julia Winkelmann Meier Müller Winkelsweg 12 CH 1234 Stadt X Computer-Spezialist Stadt Y , 20 . März 2010 Odenwaldstrasse 5 53119 Bonn Bewerbung aus Vertriebspraktikant Sehr geehrt Damen und Herren In Ihre Anzeiger in der Zeitschrift "" Perfekt Deutsch "" , habe ich gelesen , dass Sie ein Vertriebspraktikant suchen ."	suchen	subcomp	0	subcomp	subcomp	subcomp	subadv	subcomp	"Julia Winkelmann Meier Müller Winkelsweg 12 CH 1234 Stadt X Computer-Spezialist Stadt Y , 20 . März 2010 Odenwaldstrasse 5 53119 Bonn Bewerbung aus Vertriebspraktikant Sehr geehrt Damen und Herren In Ihre Anzeiger in der Zeitschrift "" Perfekt Deutsch "" , habe ich gelesen , dass Sie ein Vertriebspraktikant suchen ."	"Julia Winkelmann Meier Müller Winkelsweg 12 CH 1234 Stadt X Computer-Spezialist Stadt Y , 20 . März 2010 Odenwaldstrasse 5 53119 Bonn Bewerbung aus Vertriebspraktikant Sehr geehrt Damen und Herren In Ihre Anzeiger in der Zeitschrift "" Perfekt Deutsch "" , habe ich gelesen , dass Sie ein Vertriebspraktikant suchen ."	"Julia Winkelmann Meier Müller Winkelsweg 12 CH 1234 Stadt X Computer-Spezialist Stadt Y , 20 . März 2010 Odenwaldstrasse 5 53119 Bonn Bewerbung aus Vertriebspraktikant Sehr geehrt Damen und Herren In Ihre Anzeiger in der Zeitschrift "" Perfekt Deutsch "" , habe ich gelesen , dass Sie ein Vertriebspraktikant suchen ."	"Julia Winkelmann Meier Müller Winkelsweg 12 CH 1234 Stadt X Computer-Spezialist Stadt Y , 20 . März 2010 Odenwaldstrasse 5 53119 Bonn Bewerbung aus Vertriebspraktikant Sehr geehrt Damen und Herren In Ihre Anzeiger in der Zeitschrift "" Perfekt Deutsch "" , habe ich gelesen , dass Sie ein Vertriebspraktikant suchen ."	"Julia Winkelmann Meier Müller Winkelsweg 12 CH 1234 Stadt X Computer-Spezialist Stadt Y , 20 . März 2010 Odenwaldstrasse 5 53119 Bonn Bewerbung aus Vertriebspraktikant Sehr geehrt Damen und Herren In Ihre Anzeiger in der Zeitschrift "" Perfekt Deutsch "" , habe ich gelesen , dass Sie ein Vertriebspraktikant suchen ."
1	1	1023_0101897.B1_tolabel	THB	satztyp	"Sehr geehrt Damen und Herren In Ihre Anzeiger in der Zeitschrift "" Perfekt Deutsch "" habe ich gelesen , dass Sie ein Vertriebspraktikant suchen ."	suchen	subcomp	0	subcomp	subcomp	subcomp	subadv	subcomp	"Sehr geehrt Damen und Herren In Ihre Anzeiger in der Zeitschrift "" Perfekt Deutsch "" habe ich gelesen , dass Sie ein Vertriebspraktikant suchen ."	"Sehr geehrt Damen und Herren In Ihrer Anzeige in der Zeitschrift "" Perfekt Deutsch "" habe ich gelesen , dass Sie ein Vertriebspraktikant suchen ."	"Sehr geehrt Damen und Herren In Ihrer Anzeige in der Zeitschrift "" Perfekt Deutsch "" habe ich gelesen , dass Sie einen Vertriebspraktikanten suchen ."	"Sehr geehrt Damen und Herren , In Ihrer Anzeige in der Zeitschrift "" Perfekt Deutsch "" habe ich gelesen , dass Sie einen Vertriebspraktikanten suchen ."	"Sehr geehrt Damen und Herren In Ihre Anzeiger in der Zeitschrift "" Perfekt Deutsch "" , habe ich gelesen , dass Sie einen Vertriebspraktikant suchen ."
1	0	1023_0101897.B1_tolabel	L	vend	"Julia Winkelmann Meier Müller Winkelsweg 12 CH 1234 Stadt X Computer-Spezialist Stadt Y , 20 . März 2010 Odenwaldstrasse 5 53119 Bonn Bewerbung aus Vertriebspraktikant Sehr geehrt Damen und Herren In Ihre Anzeiger in der Zeitschrift "" Perfekt Deutsch "" , habe ich gelesen , dass Sie ein Vertriebspraktikant suchen ."	suchen	vend	0	vend	vend	vend	vend	vend	"Julia Winkelmann Meier Müller Winkelsweg 12 CH 1234 Stadt X Computer-Spezialist Stadt Y , 20 . März 2010 Odenwaldstrasse 5 53119 Bonn Bewerbung aus Vertriebspraktikant Sehr geehrt Damen und Herren In Ihre Anzeiger in der Zeitschrift "" Perfekt Deutsch "" , habe ich gelesen , dass Sie ein Vertriebspraktikant suchen ."	"Julia Winkelmann Meier Müller Winkelsweg 12 CH 1234 Stadt X Computer-Spezialist Stadt Y , 20 . März 2010 Odenwaldstrasse 5 53119 Bonn Bewerbung aus Vertriebspraktikant Sehr geehrt Damen und Herren In Ihre Anzeiger in der Zeitschrift "" Perfekt Deutsch "" , habe ich gelesen , dass Sie ein Vertriebspraktikant suchen ."	"Julia Winkelmann Meier Müller Winkelsweg 12 CH 1234 Stadt X Computer-Spezialist Stadt Y , 20 . März 2010 Odenwaldstrasse 5 53119 Bonn Bewerbung aus Vertriebspraktikant Sehr geehrt Damen und Herren In Ihre Anzeiger in der Zeitschrift "" Perfekt Deutsch "" , habe ich gelesen , dass Sie ein Vertriebspraktikant suchen ."	"Julia Winkelmann Meier Müller Winkelsweg 12 CH 1234 Stadt X Computer-Spezialist Stadt Y , 20 . März 2010 Odenwaldstrasse 5 53119 Bonn Bewerbung aus Vertriebspraktikant Sehr geehrt Damen und Herren In Ihre Anzeiger in der Zeitschrift "" Perfekt Deutsch "" , habe ich gelesen , dass Sie ein Vertriebspraktikant suchen ."	"Julia Winkelmann Meier Müller Winkelsweg 12 CH 1234 Stadt X Computer-Spezialist Stadt Y , 20 . März 2010 Odenwaldstrasse 5 53119 Bonn Bewerbung aus Vertriebspraktikant Sehr geehrt Damen und Herren In Ihre Anzeiger in der Zeitschrift "" Perfekt Deutsch "" , habe ich gelesen , dass Sie ein Vertriebspraktikant suchen ."
1	0	1023_0101897.B1_tolabel	THB	vend	"Sehr geehrt Damen und Herren In Ihre Anzeiger in der Zeitschrift "" Perfekt Deutsch "" habe ich gelesen , dass Sie ein Vertriebspraktikant suchen ."	suchen	vend	0	vend	vend	vend	vend	vend	"Sehr geehrt Damen und Herren In Ihre Anzeiger in der Zeitschrift "" Perfekt Deutsch "" habe ich gelesen , dass Sie ein Vertriebspraktikant suchen ."	"Sehr geehrt Damen und Herren In Ihrer Anzeige in der Zeitschrift "" Perfekt Deutsch "" habe ich gelesen , dass Sie ein Vertriebspraktikant suchen ."	"Sehr geehrt Damen und Herren In Ihrer Anzeige in der Zeitschrift "" Perfekt Deutsch "" habe ich gelesen , dass Sie einen Vertriebspraktikanten suchen ."	"Sehr geehrt Damen und Herren , In Ihrer Anzeige in der Zeitschrift "" Perfekt Deutsch "" habe ich gelesen , dass Sie einen Vertriebspraktikanten suchen ."	"Sehr geehrt Damen und Herren In Ihre Anzeiger in der Zeitschrift "" Perfekt Deutsch "" , habe ich gelesen , dass Sie einen Vertriebspraktikant suchen ."
1	1	1023_0101897.B1_tolabel	L	word_order	"Julia Winkelmann Meier Müller Winkelsweg 12 CH 1234 Stadt X Computer-Spezialist Stadt Y , 20 . März 2010 Odenwaldstrasse 5 53119 Bonn Bewerbung aus Vertriebspraktikant Sehr geehrt Damen und Herren In Ihre Anzeiger in der Zeitschrift "" Perfekt Deutsch "" , habe ich gelesen , dass Sie ein Vertriebspraktikant suchen ."	suchen	CSOV	0	CSOV	_CSOV	CSOV	CSOV	CSOV	"Julia Winkelmann Meier Müller Winkelsweg 12 CH 1234 Stadt X Computer-Spezialist Stadt Y , 20 . März 2010 Odenwaldstrasse 5 53119 Bonn Bewerbung aus Vertriebspraktikant Sehr geehrt Damen und Herren In Ihre Anzeiger in der Zeitschrift "" Perfekt Deutsch "" , habe ich gelesen , dass Sie ein Vertriebspraktikant suchen ."	"Julia Winkelmann Meier Müller Winkelsweg 12 CH 1234 Stadt X Computer-Spezialist Stadt Y , 20 . März 2010 Odenwaldstrasse 5 53119 Bonn Bewerbung aus Vertriebspraktikant Sehr geehrt Damen und Herren In Ihre Anzeiger in der Zeitschrift "" Perfekt Deutsch "" , habe ich gelesen , dass Sie ein Vertriebspraktikant suchen ."	"Julia Winkelmann Meier Müller Winkelsweg 12 CH 1234 Stadt X Computer-Spezialist Stadt Y , 20 . März 2010 Odenwaldstrasse 5 53119 Bonn Bewerbung aus Vertriebspraktikant Sehr geehrt Damen und Herren In Ihre Anzeiger in der Zeitschrift "" Perfekt Deutsch "" , habe ich gelesen , dass Sie ein Vertriebspraktikant suchen ."	"Julia Winkelmann Meier Müller Winkelsweg 12 CH 1234 Stadt X Computer-Spezialist Stadt Y , 20 . März 2010 Odenwaldstrasse 5 53119 Bonn Bewerbung aus Vertriebspraktikant Sehr geehrt Damen und Herren In Ihre Anzeiger in der Zeitschrift "" Perfekt Deutsch "" , habe ich gelesen , dass Sie ein Vertriebspraktikant suchen ."	"Julia Winkelmann Meier Müller Winkelsweg 12 CH 1234 Stadt X Computer-Spezialist Stadt Y , 20 . März 2010 Odenwaldstrasse 5 53119 Bonn Bewerbung aus Vertriebspraktikant Sehr geehrt Damen und Herren In Ihre Anzeiger in der Zeitschrift "" Perfekt Deutsch "" , habe ich gelesen , dass Sie ein Vertriebspraktikant suchen ."
1	1	1023_0101897.B1_tolabel	THB	word_order	"Sehr geehrt Damen und Herren In Ihre Anzeiger in der Zeitschrift "" Perfekt Deutsch "" habe ich gelesen , dass Sie ein Vertriebspraktikant suchen ."	suchen	CSOV	0	CSOV	_CSOV	CSOV	CSOV	CSOV	"Sehr geehrt Damen und Herren In Ihre Anzeiger in der Zeitschrift "" Perfekt Deutsch "" habe ich gelesen , dass Sie ein Vertriebspraktikant suchen ."	"Sehr geehrt Damen und Herren In Ihrer Anzeige in der Zeitschrift "" Perfekt Deutsch "" habe ich gelesen , dass Sie ein Vertriebspraktikant suchen ."	"Sehr geehrt Damen und Herren In Ihrer Anzeige in der Zeitschrift "" Perfekt Deutsch "" habe ich gelesen , dass Sie einen Vertriebspraktikanten suchen ."	"Sehr geehrt Damen und Herren , In Ihrer Anzeige in der Zeitschrift "" Perfekt Deutsch "" habe ich gelesen , dass Sie einen Vertriebspraktikanten suchen ."	"Sehr geehrt Damen und Herren In Ihre Anzeiger in der Zeitschrift "" Perfekt Deutsch "" , habe ich gelesen , dass Sie einen Vertriebspraktikant suchen ."
1	2	1023_0101897.B1_tolabel	L	finiteness	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	möchte	f	0	f	f	f	f	f	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .
1	2	1023_0101897.B1_tolabel	THB	finiteness	Aus diesem Grund möchte ich mich vorstellen .	möchte	f	0	f	f	f	f	f	Aus diesem Grund möchte ich mich vorstellen .	Aus diesem Grund möchte ich mich vorstellen .	Aus diesem Grund möchte ich mich vorstellen .	Aus diesem Grund möchte ich mich vorstellen .	Aus diesem Grund möchte ich mich vorstellen .
1	24	1023_0101897.B1_tolabel	L	inv	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	möchte	inv	0	undef	undef	inv	inv	inv	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .
1	37	1023_0101897.B1_tolabel	THB	inv	Aus diesem Grund möchte ich mich vorstellen .	möchte	inv	0	undef	undef	inv	inv	inv	Aus diesem Grund möchte ich mich vorstellen .	Aus diesem Grund möchte ich mich vorstellen .	Aus diesem Grund möchte ich mich vorstellen .	Aus diesem Grund möchte ich mich vorstellen .	Aus diesem Grund möchte ich mich vorstellen .
1	2	1023_0101897.B1_tolabel	L	satztyp	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	möchte	dec	0	dec	dec	dec	dec	undef	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .
1	2	1023_0101897.B1_tolabel	THB	satztyp	Aus diesem Grund möchte ich mich vorstellen .	möchte	dec	0	dec	dec	dec	dec	undef	Aus diesem Grund möchte ich mich vorstellen .	Aus diesem Grund möchte ich mich vorstellen .	Aus diesem Grund möchte ich mich vorstellen .	Aus diesem Grund möchte ich mich vorstellen .	Aus diesem Grund möchte ich mich vorstellen .
1	1	1023_0101897.B1_tolabel	L	sep	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	möchte	sep	0	sep	sep	sep	sep	sep	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .
1	1	1023_0101897.B1_tolabel	THB	sep	Aus diesem Grund möchte ich mich vorstellen .	möchte	sep	0	sep	sep	sep	sep	sep	Aus diesem Grund möchte ich mich vorstellen .	Aus diesem Grund möchte ich mich vorstellen .	Aus diesem Grund möchte ich mich vorstellen .	Aus diesem Grund möchte ich mich vorstellen .	Aus diesem Grund möchte ich mich vorstellen .
1	2	1023_0101897.B1_tolabel	L	word_order	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	möchte	XVmodSOV	0	XVmodSOV	XVmodSOV	XVmodSOV	XVmodSOV	XVmodSOV	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .
1	2	1023_0101897.B1_tolabel	THB	word_order	Aus diesem Grund möchte ich mich vorstellen .	möchte	XVmodSOV	0	XVmodSOV	XVmodSOV	XVmodSOV	XVmodSOV	XVmodSOV	Aus diesem Grund möchte ich mich vorstellen .	Aus diesem Grund möchte ich mich vorstellen .	Aus diesem Grund möchte ich mich vorstellen .	Aus diesem Grund möchte ich mich vorstellen .	Aus diesem Grund möchte ich mich vorstellen .
1	3	1023_0101897.B1_tolabel	L	finiteness	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	vorstellen	nf	0	nf	nf	nf	nf	nf	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .
1	3	1023_0101897.B1_tolabel	THB	finiteness	Aus diesem Grund möchte ich mich vorstellen .	vorstellen	nf	0	undef	undef	nf	undef	undef	Aus diesem Grund möchte ich mich vorstellen .	Aus diesem Grund möchte ich mich vorstellen .	Aus diesem Grund möchte ich mich vorstellen .	Aus diesem Grund möchte ich mich vorstellen .	Aus diesem Grund möchte ich mich vorstellen .
1	4	1023_0101897.B1_tolabel	L	finiteness	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	bin	f	0	f	f	f	f	f	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .
1	18	1023_0101897.B1_tolabel	THB	finiteness	Ich bin 34 Jahre alte , verheiratet ,	bin	f	0	undef	f	f	f	undef	Ich bin 34 Jahre alte , verheiratet ,	Ich bin 34 Jahre alte , verheiratet ,	Ich bin 34 Jahre alt , verheiratet	Ich bin 34 Jahre alt , verheiratet , und habe einen 5-jährigen Sohn .	Ich bin 34 Jahre alte , verheiratet ,
1	3	1023_0101897.B1_tolabel	L	satztyp	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	bin	dec	0	dec	dec	dec	dec	dec	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .
1	3	1023_0101897.B1_tolabel	THB	satztyp	Ich bin 34 Jahre alte , verheiratet ,	bin	dec	0	dec	dec	dec	dec	dec	Ich bin 34 Jahre alte , verheiratet ,	Ich bin 34 Jahre alte , verheiratet ,	Ich bin 34 Jahre alt , verheiratet	Ich bin 34 Jahre alt , verheiratet , und habe einen 5-jährigen Sohn .	Ich bin 34 Jahre alte , verheiratet ,
1	3	1023_0101897.B1_tolabel	L	word_order	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	bin	SVcopPred	SVauxPredC@	SVcopPred	SVcopPred	SVauxPredC@	SVPred	SVcopPredPredPred	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .
1	3	1023_0101897.B1_tolabel	THB	word_order	Ich bin 34 Jahre alte , verheiratet ,	bin	SVcopPred	0	SVcopPred	SVcopPred	SVauxPred	SVPred	SVcopPredPredCVauxO	Ich bin 34 Jahre alte , verheiratet ,	Ich bin 34 Jahre alte , verheiratet ,	Ich bin 34 Jahre alt , verheiratet	Ich bin 34 Jahre alt , verheiratet , und habe einen 5-jährigen Sohn .	Ich bin 34 Jahre alte , verheiratet ,
1	171	1023_0101897.B1_tolabel	L	finiteness	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	verheiratet	nf	undef	undef	undef	undef	nf	undef	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	Aus diesem Grund möchte ich mich vorstellen . Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .	Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn . Ich habe eine Universität studiumabschluss als Portugiesisch und Spanisch-Lehrerin , spreche und schreibe Spanisch wie meine Zweitsprache . Dazu habe ich eine EDV-Zertifikate .
1	210	1023_0101897.B1_tolabel	THB	finiteness	Ich bin 34 Jahre alte , verheiratet , und habe einen 5-jährigen Sohn .	verheiratet	nf	undef	undef	undef	undef	nf	undef	Ich bin 34 Jahre alte , verheiratet , und habe einen 5-jährigen Sohn .	Ich bin 34 Jahre alte , verheiratet , und habe einen 5-jährigen Sohn .	Ich bin 34 Jahre alt , verheiratet , und habe einen fünfjährigen Sohn .	Ich bin 34 Jahre alt , verheiratet , und habe einen 5-jährigen Sohn .	Ich bin 34 Jahre alte , verheiratet , und habe einen 5 jährigen Sohn .
